order_id,store_id,product_id,quantity,sale_date
6354,25,16,5,2024-02-09 06:03:00
6354,74,236,5,2024-06-22 23:14:00
6354,66,197,1,2024-07-15 01:05:00
6354,59,205,7,2024-09-14 18:44:00
6354,2,647,10,2024-11-14 06:53:00
6355,14,691,7,2023-06-28 06:05:00
6355,14,240,6,2023-12-11 01:47:00
6355,36,469,2,2023-12-22 17:46:00
6355,40,143,10,2024-01-19 02:31:00
6355,82,784,5,2024-01-20 10:59:00
6355,97,104,9,2024-02-06 21:14:00
6355,80,433,8,2024-04-17 18:18:00
6355,93,768,2,2024-07-20 10:02:00
6356,74,302,3,2023-01-22 01:23:00
6356,18,620,1,2023-03-19 02:41:00
6356,92,123,5,2023-04-25 07:53:00
6356,6,842,1,2023-06-12 03:26:00
6356,42,964,2,2023-07-06 12:32:00
6356,95,446,1,2023-09-19 21:51:00
6356,50,363,5,2023-10-06 21:55:00
6356,80,253,5,2023-11-29 21:21:00
6356,81,983,2,2024-02-17 01:41:00
6357,39,745,7,2023-02-22 20:25:00
6357,80,526,1,2023-05-09 06:58:00
6357,4,265,8,2023-05-23 13:22:00
6357,59,491,9,2023-06-18 10:57:00
6357,95,951,8,2023-07-04 05:49:00
6357,13,588,4,2023-07-14 12:04:00
6357,12,876,4,2023-07-31 07:17:00
6357,17,501,8,2024-03-25 21:12:00
6357,77,468,6,2024-10-31 03:25:00
6357,25,337,6,2024-12-23 18:25:00
6358,60,24,7,2023-02-18 05:45:00
6358,58,441,2,2023-04-14 12:03:00
6358,1,320,5,2023-10-31 21:34:00
6358,83,331,9,2023-11-12 12:42:00
6358,89,616,10,2024-04-19 12:52:00
6358,9,208,8,2024-07-19 20:42:00
6358,50,740,6,2024-08-23 04:55:00
6359,95,826,4,2023-03-04 17:45:00
6359,18,818,3,2023-08-29 20:04:00
6359,43,654,5,2024-05-12 17:16:00
6359,73,154,6,2024-05-29 01:36:00
6360,96,294,7,2023-03-24 09:46:00
6360,42,946,10,2024-02-13 00:42:00
6361,54,843,5,2023-08-05 18:55:00
6362,62,407,7,2023-01-09 02:17:00
6362,84,233,7,2023-06-13 17:37:00
6362,81,709,8,2023-07-10 01:37:00
6362,52,730,9,2023-08-12 23:21:00
6362,51,942,10,2023-12-31 02:46:00
6362,38,887,6,2024-01-23 08:44:00
6362,62,44,10,2024-04-05 00:30:00
6362,98,987,9,2024-04-24 21:22:00
6362,25,580,9,2024-05-04 12:51:00
6362,21,473,1,2024-09-06 23:27:00
6362,90,656,4,2024-10-10 02:29:00
6362,8,630,9,2024-12-08 02:28:00
6363,18,535,6,2023-03-03 20:41:00
6363,50,5,9,2023-09-25 19:39:00
6363,93,952,1,2023-12-09 18:10:00
6363,33,331,3,2024-03-14 13:10:00
6363,27,626,9,2024-05-03 16:49:00
6364,12,187,8,2023-01-22 22:48:00
6364,23,390,5,2023-04-11 02:46:00
6364,32,880,4,2023-05-10 04:39:00
6364,40,421,5,2023-08-10 18:45:00
6364,65,509,1,2023-08-25 08:39:00
6364,58,786,6,2023-09-19 11:28:00
6364,40,218,4,2023-12-13 09:54:00
6364,81,830,9,2024-01-15 08:28:00
6364,4,767,7,2024-03-06 15:27:00
6364,68,414,10,2024-05-17 07:57:00
6364,51,335,4,2024-07-09 14:53:00
6364,36,181,9,2024-10-18 15:38:00
6364,81,410,2,2024-10-25 17:26:00
6365,46,940,8,2023-02-06 11:47:00
6365,18,805,6,2023-03-08 13:55:00
6365,84,820,7,2023-04-26 03:57:00
6365,19,154,10,2023-05-02 22:21:00
6365,16,621,6,2023-07-25 11:34:00
6365,60,656,4,2023-10-08 08:31:00
6365,40,50,7,2024-01-15 12:33:00
6365,55,303,8,2024-02-04 03:51:00
6365,80,41,4,2024-05-21 07:47:00
6365,43,274,2,2024-06-02 08:55:00
6366,55,990,1,2024-05-13 01:55:00
6367,40,218,7,2023-05-09 16:18:00
6367,21,707,2,2023-06-07 13:46:00
6367,93,672,1,2023-07-12 22:01:00
6367,80,797,3,2023-07-28 09:09:00
6367,15,355,4,2023-12-16 19:45:00
6367,47,967,10,2023-12-26 20:34:00
6367,52,608,4,2023-12-31 14:03:00
6367,84,125,2,2024-02-12 04:32:00
6367,86,783,5,2024-02-14 02:23:00
6367,44,473,7,2024-09-21 04:35:00
6367,16,201,8,2024-12-05 05:17:00
6368,70,55,8,2023-03-25 16:03:00
6368,36,965,10,2023-04-12 20:51:00
6368,89,725,5,2023-10-05 07:40:00
6368,10,350,4,2024-02-07 05:49:00
6368,58,147,4,2024-02-14 15:04:00
6368,90,60,4,2024-04-25 03:31:00
6368,89,377,1,2024-08-08 21:01:00
6368,22,565,5,2024-09-29 22:41:00
6368,20,115,9,2024-12-05 03:52:00
6369,33,577,5,2023-01-15 10:15:00
6369,47,371,2,2023-09-11 03:17:00
6369,20,564,8,2023-11-15 02:45:00
6369,89,96,1,2023-11-16 05:31:00
6369,47,302,5,2024-01-06 12:16:00
6369,72,834,9,2024-08-19 20:19:00
6369,34,689,9,2024-09-24 13:16:00
6369,27,696,10,2024-11-11 23:14:00
6369,26,335,5,2024-11-24 08:06:00
6370,38,341,1,2023-05-22 17:41:00
6370,95,148,3,2023-10-28 12:55:00
6370,1,496,9,2023-12-02 13:50:00
6370,2,264,2,2023-12-23 19:49:00
6370,89,741,3,2024-01-06 17:10:00
6370,37,562,1,2024-01-09 17:12:00
6370,40,863,2,2024-02-25 13:28:00
6370,39,600,9,2024-04-13 19:23:00
6370,15,900,2,2024-06-24 08:29:00
6370,5,949,7,2024-09-29 13:03:00
6370,71,629,6,2024-10-15 19:21:00
6370,59,599,8,2024-12-06 02:45:00
6371,65,890,3,2023-01-19 01:29:00
6371,48,121,7,2023-08-16 05:01:00
6371,71,124,4,2023-11-27 11:48:00
6371,2,582,5,2024-06-07 10:51:00
6371,28,796,2,2024-08-24 15:04:00
6372,54,664,4,2023-02-18 16:12:00
6372,82,736,1,2023-04-27 20:33:00
6372,29,835,3,2024-01-02 07:22:00
6372,70,406,3,2024-04-23 06:25:00
6372,78,180,5,2024-05-15 20:37:00
6372,4,824,9,2024-12-29 05:04:00
6373,70,295,2,2023-03-23 18:57:00
6373,50,935,8,2023-07-09 19:15:00
6374,34,365,10,2023-02-16 10:51:00
6374,72,547,1,2023-02-19 09:07:00
6374,52,828,3,2023-05-17 09:12:00
6374,37,204,4,2023-08-07 09:50:00
6374,85,171,2,2023-09-06 23:26:00
6374,19,468,8,2024-02-21 02:19:00
6374,71,417,4,2024-07-03 12:27:00
6375,11,323,7,2023-01-10 06:28:00
6375,97,644,1,2023-01-22 12:45:00
6375,22,454,8,2023-03-04 08:10:00
6375,5,833,3,2023-04-29 12:56:00
6375,81,342,8,2023-09-26 02:55:00
6375,24,457,6,2023-11-06 03:03:00
6375,71,101,6,2023-12-26 04:36:00
6375,48,995,1,2024-02-02 10:18:00
6375,23,729,10,2024-02-21 12:49:00
6375,27,537,6,2024-04-05 21:53:00
6375,15,451,3,2024-08-22 17:42:00
6375,65,666,5,2024-10-22 01:42:00
6376,90,273,6,2023-01-25 12:55:00
6376,67,503,6,2023-02-15 22:18:00
6376,97,945,9,2023-05-18 02:33:00
6376,33,53,6,2023-08-12 22:10:00
6376,51,566,9,2024-05-24 04:03:00
6376,87,726,5,2024-09-07 14:13:00
6376,76,317,9,2024-10-18 20:30:00
6376,5,426,5,2024-12-30 20:50:00
6377,91,803,10,2023-01-10 12:40:00
6377,2,580,3,2023-10-01 00:39:00
6378,16,303,8,2024-01-08 08:59:00
6378,79,884,4,2024-07-08 06:05:00
6378,38,808,4,2024-07-25 01:15:00
6378,63,744,2,2024-12-18 14:16:00
6379,87,553,9,2023-03-23 07:11:00
6379,20,900,2,2023-05-12 18:05:00
6379,71,640,3,2023-06-15 18:30:00
6379,86,23,10,2023-07-03 02:55:00
6379,42,318,2,2023-08-21 00:44:00
6379,99,455,10,2023-11-11 21:41:00
6379,48,77,8,2023-12-17 23:57:00
6379,47,647,9,2024-03-24 16:09:00
6379,13,741,10,2024-05-22 20:23:00
6379,42,759,1,2024-06-21 22:00:00
6379,70,638,10,2024-08-31 19:14:00
6379,91,250,8,2024-10-02 08:35:00
6379,97,808,2,2024-10-26 13:32:00
6380,69,21,8,2023-01-08 14:47:00
6380,7,960,1,2023-04-11 07:18:00
6380,69,761,7,2023-05-18 13:27:00
6380,66,41,5,2024-03-12 11:26:00
6380,24,723,1,2024-03-24 03:39:00
6380,74,565,4,2024-03-28 14:22:00
6380,37,395,5,2024-04-16 05:36:00
6381,39,473,10,2023-02-23 13:11:00
6381,88,358,5,2023-04-15 19:41:00
6381,57,797,10,2023-05-08 23:28:00
6381,83,786,6,2023-06-10 17:43:00
6381,4,985,4,2023-06-22 12:05:00
6381,25,442,4,2023-07-26 19:44:00
6381,89,536,7,2023-08-16 19:31:00
6381,97,287,5,2024-01-19 07:41:00
6381,19,282,1,2024-04-24 18:10:00
6381,94,88,4,2024-06-15 14:51:00
6381,37,924,9,2024-09-25 16:22:00
6381,86,82,7,2024-11-22 09:39:00
6382,74,378,10,2023-01-15 15:33:00
6382,13,371,8,2023-03-02 01:11:00
6382,90,365,1,2023-03-06 14:34:00
6382,3,843,8,2023-03-14 18:57:00
6382,17,151,5,2023-05-18 04:01:00
6382,14,636,8,2023-06-23 23:18:00
6382,58,939,4,2023-06-30 20:42:00
6382,84,647,10,2023-08-23 08:11:00
6382,28,434,2,2023-11-22 01:55:00
6382,72,293,10,2024-03-18 18:54:00
6382,15,445,4,2024-04-01 02:15:00
6382,51,49,10,2024-07-27 21:07:00
6382,26,732,9,2024-08-04 18:01:00
6383,61,347,4,2023-01-29 14:14:00
6383,78,919,2,2023-04-21 18:52:00
6383,31,966,2,2023-05-19 03:15:00
6383,39,448,6,2023-11-24 04:25:00
6383,99,653,5,2024-01-25 04:59:00
6383,90,90,2,2024-02-18 04:05:00
6383,89,82,4,2024-04-12 04:39:00
6383,48,482,1,2024-04-20 12:45:00
6383,20,891,9,2024-06-09 18:00:00
6383,21,86,4,2024-08-07 13:06:00
6383,17,748,7,2024-12-22 07:09:00
6384,89,942,5,2023-03-28 19:48:00
6384,78,849,2,2023-10-18 05:11:00
6384,68,4,10,2023-11-29 15:12:00
6385,22,540,5,2023-05-03 00:55:00
6385,20,496,7,2023-05-30 06:37:00
6385,89,854,7,2023-07-05 17:36:00
6385,47,816,9,2023-07-24 09:21:00
6385,82,530,4,2023-08-09 16:54:00
6385,79,759,5,2024-02-18 09:35:00
6385,64,361,8,2024-04-06 03:52:00
6385,77,513,7,2024-07-10 09:22:00
6385,44,268,4,2024-09-22 19:53:00
6385,20,702,5,2024-12-10 23:50:00
6385,76,586,1,2024-12-14 12:17:00
6386,14,26,4,2023-01-27 00:52:00
6386,75,305,1,2023-09-21 11:12:00
6386,20,530,1,2024-01-06 04:41:00
6387,34,545,7,2023-12-01 19:45:00
6387,16,497,6,2024-03-11 08:43:00
6388,63,37,5,2023-05-19 01:49:00
6388,65,287,10,2023-08-28 10:27:00
6388,98,281,2,2023-10-06 18:17:00
6388,36,924,6,2023-12-15 06:35:00
6388,72,74,4,2024-05-18 02:34:00
6388,51,72,3,2024-07-20 07:54:00
6388,12,532,6,2024-09-04 06:44:00
6388,48,726,7,2024-09-26 22:00:00
6389,7,359,9,2023-03-15 02:23:00
6389,95,717,10,2023-05-05 02:07:00
6389,15,24,10,2023-09-08 18:59:00
6389,36,36,4,2024-04-11 01:44:00
6389,16,496,5,2024-05-23 10:46:00
6389,3,655,8,2024-08-02 01:20:00
6389,62,82,10,2024-08-19 18:54:00
6390,24,622,10,2023-01-31 22:00:00
6390,65,802,8,2023-02-26 09:17:00
6390,66,153,4,2023-06-07 09:08:00
6390,78,243,5,2023-06-16 08:27:00
6390,82,562,3,2023-07-30 22:24:00
6390,71,351,9,2023-09-17 05:04:00
6390,47,146,10,2024-01-10 02:44:00
6390,99,446,5,2024-03-16 17:20:00
6390,93,911,3,2024-05-14 03:57:00
6390,20,884,5,2024-07-10 19:46:00
6391,21,16,9,2023-01-05 19:45:00
6391,53,866,3,2023-05-09 01:32:00
6392,38,380,8,2023-01-09 18:33:00
6392,55,262,6,2024-02-01 10:00:00
6392,49,867,2,2024-06-04 12:03:00
6393,77,624,1,2024-07-05 14:41:00
6394,22,437,9,2023-01-31 20:09:00
6394,14,681,8,2023-02-01 17:58:00
6394,20,644,8,2023-03-12 01:40:00
6394,85,997,1,2023-04-18 23:32:00
6394,80,855,6,2023-06-17 10:22:00
6394,41,196,2,2023-08-12 06:11:00
6394,37,34,2,2023-09-24 19:09:00
6394,76,584,9,2024-01-09 02:38:00
6394,7,638,3,2024-08-11 03:41:00
6395,79,144,9,2023-02-09 07:49:00
6395,65,637,1,2023-07-13 09:09:00
6395,92,843,10,2023-07-29 00:14:00
6395,49,897,9,2024-01-24 02:10:00
6395,90,324,4,2024-02-06 18:49:00
6395,20,96,5,2024-06-14 01:45:00
6395,81,747,1,2024-08-12 22:35:00
6395,79,26,2,2024-10-18 06:28:00
6396,27,212,7,2023-01-20 12:01:00
6396,87,943,6,2023-06-03 22:31:00
6396,17,103,4,2023-06-08 21:08:00
6396,88,549,1,2023-06-21 10:44:00
6396,3,844,7,2023-10-15 08:40:00
6396,70,444,10,2023-10-19 06:35:00
6396,12,448,2,2024-01-10 13:42:00
6396,87,24,8,2024-03-30 06:41:00
6396,34,140,2,2024-08-03 23:28:00
6396,33,575,2,2024-08-19 18:19:00
6396,27,313,3,2024-09-03 16:34:00
6396,91,360,8,2024-09-17 06:59:00
6396,96,413,8,2024-12-11 00:14:00
6397,86,700,5,2023-03-25 15:56:00
6397,36,835,7,2023-04-01 04:44:00
6397,31,860,8,2023-04-12 16:31:00
6397,68,142,9,2023-06-23 16:03:00
6397,19,951,9,2023-07-03 18:57:00
6397,23,386,10,2023-07-13 09:02:00
6397,70,23,7,2023-10-21 19:33:00
6397,13,963,8,2024-04-29 03:12:00
6397,4,938,2,2024-05-09 02:23:00
6397,85,685,7,2024-07-30 02:07:00
6397,64,953,6,2024-08-21 19:06:00
6397,63,49,10,2024-09-18 20:47:00
6398,21,518,10,2023-02-15 22:20:00
6398,71,138,9,2023-03-01 12:38:00
6398,44,542,7,2023-10-16 02:57:00
6398,6,785,2,2024-01-14 16:04:00
6398,35,606,4,2024-03-08 17:20:00
6399,36,543,1,2023-02-12 21:50:00
6399,21,573,10,2023-03-30 17:49:00
6399,4,236,6,2023-04-30 17:00:00
6399,29,996,4,2023-05-11 02:49:00
6399,92,632,8,2023-07-19 18:47:00
6399,85,618,10,2023-12-21 00:21:00
6399,9,896,7,2024-01-04 01:53:00
6399,50,147,9,2024-01-10 18:50:00
6399,91,897,4,2024-05-12 01:53:00
6399,1,404,3,2024-05-17 22:33:00
6399,60,657,3,2024-12-05 13:23:00
6400,62,399,7,2023-04-26 22:40:00
6400,20,681,5,2023-05-05 03:42:00
6400,43,540,7,2023-11-25 03:21:00
6400,90,626,1,2024-01-29 21:38:00
6400,75,490,10,2024-07-31 07:58:00
6401,24,744,5,2023-04-23 19:37:00
6401,55,58,3,2023-06-17 07:14:00
6401,38,7,5,2023-08-30 02:45:00
6401,73,605,1,2024-06-16 17:26:00
6401,49,439,6,2024-11-27 12:32:00
6402,51,165,5,2023-10-07 20:08:00
6402,25,422,9,2023-12-14 10:02:00
6402,46,525,1,2024-03-20 18:51:00
6402,41,224,4,2024-04-27 04:59:00
6402,89,350,5,2024-09-03 01:37:00
6403,94,363,2,2023-02-09 06:11:00
6403,24,772,2,2023-08-18 15:57:00
6403,63,881,9,2023-09-07 07:00:00
6403,71,974,9,2023-09-22 06:18:00
6403,75,422,8,2023-12-06 14:34:00
6403,73,336,10,2024-01-07 08:41:00
6403,97,999,7,2024-01-20 00:51:00
6403,62,249,1,2024-07-09 10:51:00
6403,44,993,9,2024-08-02 18:46:00
6403,63,622,10,2024-08-16 08:36:00
6403,51,130,3,2024-09-16 12:29:00
6403,24,561,9,2024-12-29 11:03:00
6404,69,703,10,2024-02-05 09:35:00
6404,87,507,4,2024-03-18 16:24:00
6404,28,838,7,2024-06-07 03:16:00
6404,59,991,2,2024-07-07 08:27:00
6404,85,358,4,2024-12-17 04:36:00
6405,83,454,4,2023-01-24 01:45:00
6405,14,754,2,2024-03-09 14:34:00
6405,98,289,3,2024-12-28 18:47:00
6406,14,213,2,2023-01-07 16:16:00
6406,95,109,5,2023-03-17 13:27:00
6406,8,611,9,2023-03-22 23:02:00
6406,19,89,6,2023-04-21 08:03:00
6406,19,162,2,2023-07-08 00:19:00
6406,75,872,9,2023-09-15 13:49:00
6406,39,262,1,2023-11-12 17:46:00
6406,9,697,1,2023-11-23 15:03:00
6406,91,33,1,2024-04-20 19:08:00
6406,66,912,7,2024-07-08 15:34:00
6406,97,747,2,2024-09-01 17:07:00
6406,30,204,1,2024-09-20 21:49:00
6407,19,734,5,2023-04-24 22:45:00
6407,23,919,9,2023-05-08 08:52:00
6407,80,224,10,2023-10-31 00:16:00
6407,12,42,3,2023-12-20 05:38:00
6407,28,28,8,2024-02-03 09:34:00
6407,12,14,4,2024-02-29 19:44:00
6407,9,723,3,2024-04-11 01:43:00
6407,58,238,4,2024-06-15 12:13:00
6407,49,155,9,2024-07-28 16:07:00
6408,25,60,9,2024-11-06 14:37:00
6409,46,462,8,2023-03-29 17:24:00
6409,23,243,8,2023-08-12 05:48:00
6409,97,522,7,2023-11-11 17:26:00
6409,81,501,1,2023-11-16 08:41:00
6409,59,239,2,2024-06-01 18:46:00
6409,25,24,3,2024-06-04 10:55:00
6410,55,432,8,2023-04-04 18:12:00
6410,3,847,9,2023-05-23 15:28:00
6410,61,908,4,2023-08-05 09:29:00
6410,69,993,6,2023-10-06 09:09:00
6410,90,959,7,2023-10-26 11:15:00
6410,5,772,2,2024-02-24 09:36:00
6410,69,703,1,2024-04-30 05:36:00
6410,52,254,6,2024-05-14 03:26:00
6410,37,212,4,2024-05-20 17:30:00
6410,24,495,3,2024-07-04 03:42:00
6411,52,661,7,2023-03-11 20:06:00
6411,72,693,10,2023-06-08 03:36:00
6411,63,116,8,2023-07-29 16:02:00
6411,10,217,4,2023-09-19 08:45:00
6411,72,546,7,2023-09-28 02:58:00
6411,6,746,5,2023-12-09 14:25:00
6411,51,198,8,2024-07-09 00:10:00
6411,26,506,6,2024-09-16 08:46:00
6411,59,925,2,2024-09-22 20:07:00
6411,52,684,1,2024-11-19 22:20:00
6412,6,569,6,2023-01-16 11:16:00
6412,92,961,7,2023-02-18 15:44:00
6412,1,266,3,2023-03-18 21:08:00
6412,90,732,8,2023-04-02 04:17:00
6412,19,502,2,2023-05-06 13:47:00
6412,29,980,1,2023-05-09 09:12:00
6412,7,337,6,2023-05-16 15:35:00
6412,11,441,4,2024-03-07 01:11:00
6412,64,100,6,2024-05-02 01:02:00
6412,30,404,5,2024-09-19 02:42:00
6412,29,939,6,2024-10-06 21:21:00
6412,17,595,3,2024-10-26 00:38:00
6412,36,654,2,2024-12-25 13:39:00
6413,7,842,7,2023-07-18 03:27:00
6413,11,848,7,2024-08-17 00:03:00
6414,25,572,4,2023-03-04 01:33:00
6414,77,909,8,2023-05-12 09:34:00
6414,58,697,3,2023-08-08 00:15:00
6414,2,636,8,2024-01-02 00:06:00
6414,88,477,10,2024-05-01 06:14:00
6414,42,721,1,2024-10-23 03:30:00
6414,90,559,9,2024-11-05 05:11:00
6415,46,347,1,2023-10-22 17:47:00
6415,41,657,5,2023-12-04 02:10:00
6415,70,73,5,2024-01-15 07:20:00
6415,29,769,8,2024-01-28 20:02:00
6415,32,199,6,2024-04-22 08:56:00
6416,82,32,6,2023-01-14 02:31:00
6416,97,613,8,2023-01-25 22:15:00
6416,26,218,6,2023-04-13 08:20:00
6416,8,13,7,2023-09-23 08:19:00
6416,95,244,5,2024-03-21 07:51:00
6416,45,772,3,2024-04-08 17:50:00
6416,30,845,4,2024-04-29 08:06:00
6416,57,161,8,2024-07-29 21:55:00
6416,60,376,2,2024-10-06 11:03:00
6416,14,67,8,2024-11-26 01:29:00
6417,8,591,6,2023-04-20 22:09:00
6417,82,785,6,2023-07-14 01:59:00
6417,69,318,1,2023-08-01 09:19:00
6417,3,822,9,2023-10-25 12:32:00
6417,73,787,4,2023-12-31 15:07:00
6417,91,641,10,2024-04-04 02:24:00
6417,74,938,3,2024-08-12 06:51:00
6417,94,166,1,2024-10-01 03:24:00
6417,84,400,3,2024-10-23 02:19:00
6417,18,177,1,2024-11-08 17:25:00
6417,87,710,2,2024-11-16 09:46:00
6417,68,922,9,2024-11-28 21:46:00
6417,25,919,4,2024-11-30 22:15:00
6418,55,533,3,2023-03-12 22:12:00
6418,7,32,6,2023-03-19 03:30:00
6418,84,824,7,2023-04-08 05:13:00
6418,18,313,1,2023-05-19 13:27:00
6418,65,172,5,2023-09-18 07:58:00
6418,33,104,10,2023-09-29 01:00:00
6418,97,793,6,2023-11-11 13:19:00
6418,70,858,3,2024-05-25 12:45:00
6418,34,32,6,2024-08-04 17:28:00
6419,69,6,5,2023-03-13 18:37:00
6419,61,975,4,2024-09-03 03:42:00
6420,77,918,3,2023-12-12 03:52:00
6420,46,770,2,2024-02-09 10:55:00
6421,6,512,3,2023-07-06 12:21:00
6421,35,879,4,2023-08-21 01:30:00
6421,55,909,7,2023-09-18 09:12:00
6421,99,333,9,2023-09-19 20:07:00
6421,87,283,6,2023-09-24 14:56:00
6421,29,199,10,2023-09-27 15:59:00
6421,87,894,9,2023-12-21 16:12:00
6421,69,348,5,2024-02-26 17:11:00
6421,73,269,1,2024-05-06 01:55:00
6421,7,201,10,2024-07-30 20:24:00
6421,78,129,5,2024-09-25 22:59:00
6421,10,186,3,2024-12-08 10:00:00
6422,23,709,2,2023-01-31 22:06:00
6422,62,799,6,2023-02-22 04:52:00
6422,87,260,7,2023-03-05 00:25:00
6422,23,813,8,2023-04-20 09:30:00
6422,86,710,5,2023-09-14 08:41:00
6422,7,366,9,2023-10-19 22:29:00
6422,65,766,7,2023-11-28 07:43:00
6422,9,845,6,2023-12-02 08:06:00
6422,53,298,2,2023-12-07 01:30:00
6422,17,234,5,2024-04-25 00:25:00
6422,62,687,3,2024-07-01 19:06:00
6422,54,630,5,2024-07-07 12:06:00
6422,64,361,5,2024-09-30 12:12:00
6423,73,174,8,2024-04-18 13:55:00
6424,55,316,3,2023-02-05 10:50:00
6424,34,346,6,2023-06-23 20:31:00
6424,85,847,4,2023-09-01 16:46:00
6424,27,283,4,2023-09-20 22:53:00
6424,29,215,5,2023-11-27 10:57:00
6424,86,32,3,2023-12-15 22:24:00
6424,25,488,3,2023-12-23 23:33:00
6424,62,469,1,2024-03-12 17:02:00
6424,83,229,8,2024-03-25 04:09:00
6424,60,438,1,2024-05-14 17:44:00
6424,30,429,2,2024-10-17 15:17:00
6424,51,506,8,2024-12-02 19:31:00
6425,13,868,4,2023-06-27 20:18:00
6425,33,554,5,2024-01-27 01:03:00
6425,27,622,1,2024-06-18 04:18:00
6425,63,864,7,2024-10-31 21:20:00
6425,42,547,1,2024-11-28 08:51:00
6426,46,404,7,2023-05-01 08:12:00
6426,44,189,10,2023-05-19 13:35:00
6426,98,840,5,2023-09-12 12:11:00
6426,99,793,5,2023-12-07 01:09:00
6426,90,769,3,2024-03-17 16:22:00
6426,95,675,6,2024-04-17 23:07:00
6426,81,843,6,2024-06-18 06:53:00
6426,27,848,9,2024-07-15 07:59:00
6427,21,797,10,2023-07-19 10:41:00
6427,24,498,4,2023-07-31 10:25:00
6427,80,188,9,2024-06-30 20:18:00
6428,37,249,6,2023-12-14 17:20:00
6428,82,76,10,2024-07-25 13:49:00
6428,44,45,2,2024-08-03 11:01:00
6428,8,256,3,2024-09-22 21:31:00
6429,61,689,1,2024-06-01 15:52:00
6429,13,706,7,2024-10-26 20:51:00
6429,27,816,7,2024-10-30 15:13:00
6430,8,794,1,2023-03-18 21:20:00
6430,18,488,6,2023-04-03 00:47:00
6430,44,27,2,2023-06-01 02:07:00
6430,49,638,9,2023-07-01 09:40:00
6430,10,45,2,2023-09-12 09:16:00
6430,85,694,7,2023-11-06 01:12:00
6430,20,232,7,2024-01-06 19:20:00
6430,65,212,10,2024-01-13 07:36:00
6430,57,762,10,2024-03-12 13:34:00
6430,5,504,2,2024-08-18 06:18:00
6430,74,732,7,2024-11-01 05:32:00
6430,74,266,8,2024-12-09 17:07:00
6431,13,98,7,2023-05-06 08:53:00
6431,68,537,2,2023-06-09 07:10:00
6431,12,229,7,2023-07-17 11:15:00
6431,90,773,5,2023-08-27 22:36:00
6431,45,435,5,2024-03-09 00:12:00
6431,81,907,2,2024-12-15 18:52:00
6432,6,311,6,2023-03-21 19:11:00
6432,69,437,10,2023-07-25 10:03:00
6432,9,881,9,2023-08-03 02:42:00
6432,45,453,7,2023-11-12 05:09:00
6432,76,249,3,2023-12-14 07:24:00
6432,77,752,8,2024-01-01 06:44:00
6432,62,173,6,2024-01-19 12:10:00
6432,15,482,9,2024-03-15 13:46:00
6432,29,892,9,2024-04-29 10:59:00
6432,11,265,8,2024-05-21 00:28:00
6432,5,871,2,2024-11-20 22:47:00
6433,65,580,5,2024-12-11 21:15:00
6434,63,596,2,2023-01-11 07:47:00
6434,39,753,6,2023-03-20 03:06:00
6434,84,821,7,2023-05-01 07:58:00
6434,8,605,10,2023-05-10 18:39:00
6434,99,173,7,2023-06-30 20:38:00
6434,31,781,7,2023-09-29 09:12:00
6434,46,678,5,2024-01-17 03:22:00
6434,33,426,5,2024-10-18 00:00:00
6434,15,288,9,2024-12-29 11:56:00
6435,27,741,4,2023-01-06 17:34:00
6435,49,884,5,2023-01-18 04:04:00
6435,88,453,8,2023-03-31 10:36:00
6435,6,809,7,2024-01-20 17:17:00
6435,57,406,2,2024-04-18 14:13:00
6435,69,804,8,2024-07-28 20:23:00
6435,91,844,5,2024-08-13 14:12:00
6435,36,848,6,2024-10-12 17:08:00
6436,22,658,7,2023-03-07 06:07:00
6436,7,917,1,2023-03-28 00:34:00
6436,47,127,2,2023-07-04 17:38:00
6436,46,711,9,2023-09-02 03:16:00
6436,47,407,9,2024-03-18 00:56:00
6436,46,267,9,2024-03-19 18:17:00
6436,10,631,2,2024-06-14 00:59:00
6436,84,158,9,2024-06-28 23:25:00
6436,85,805,6,2024-10-26 02:42:00
6436,71,846,9,2024-11-21 19:34:00
6436,23,131,9,2024-12-08 22:34:00
6436,23,957,9,2024-12-17 18:30:00
6437,68,828,3,2023-01-07 05:58:00
6437,12,896,2,2023-02-06 13:33:00
6437,31,856,5,2023-02-19 03:31:00
6437,9,654,8,2023-07-26 02:53:00
6437,96,660,9,2023-10-10 18:43:00
6437,12,65,3,2023-10-28 08:23:00
6437,17,737,1,2024-03-05 06:37:00
6438,29,158,2,2023-01-24 17:21:00
6438,62,266,7,2023-03-19 00:32:00
6438,18,39,5,2023-04-13 04:25:00
6438,27,863,6,2023-10-20 11:16:00
6438,72,133,3,2024-05-04 06:04:00
6438,64,964,3,2024-05-09 20:21:00
6438,47,179,10,2024-05-10 04:16:00
6438,24,655,2,2024-05-28 22:12:00
6438,57,370,6,2024-08-21 12:08:00
6438,39,64,5,2024-09-09 14:58:00
6438,26,167,10,2024-10-09 23:46:00
6439,98,610,6,2023-04-19 20:12:00
6439,32,206,9,2023-09-14 03:05:00
6440,71,46,10,2023-03-05 02:05:00
6440,51,848,6,2023-03-10 01:06:00
6440,49,331,7,2023-04-29 06:25:00
6440,2,356,2,2023-07-15 03:57:00
6440,4,910,9,2023-10-20 20:35:00
6440,78,828,9,2023-11-17 10:07:00
6440,66,264,9,2023-11-27 02:26:00
6440,17,666,7,2024-02-07 16:34:00
6440,62,954,6,2024-06-06 21:24:00
6440,54,748,6,2024-08-13 15:32:00
6440,75,30,9,2024-08-22 21:49:00
