,date,store_number,item_number,quantity,order_number
64994,2023-08-07 16:23:00,82,563,4,9395
64995,2023-09-22 13:10:00,42,309,7,9395
64996,2024-03-15 06:13:00,31,971,3,9395
64997,2024-03-16 00:13:00,28,367,5,9395
64998,2024-09-21 20:45:00,84,593,5,9396
64999,2024-12-13 04:31:00,46,188,10,9396
65000,2023-01-30 16:32:00,71,723,8,9397
65001,2023-02-01 22:13:00,94,235,10,9397
65002,2023-10-15 08:58:00,54,812,4,9397
65003,2023-12-20 12:44:00,67,601,4,9397
65004,2024-01-22 08:36:00,37,377,9,9397
65005,2024-03-28 08:37:00,47,557,6,9397
65006,2024-04-18 12:51:00,48,410,2,9397
65007,2024-06-06 15:06:00,22,377,4,9397
65008,2024-10-12 22:41:00,41,835,10,9397
65009,2024-10-24 15:52:00,36,776,7,9397
65010,2024-11-19 10:34:00,52,545,9,9397
65011,2024-12-14 18:12:00,31,999,7,9397
65012,2023-01-12 04:36:00,42,778,7,9398
65013,2023-01-22 08:51:00,12,725,6,9398
65014,2023-02-23 21:18:00,64,348,10,9398
65015,2023-05-05 10:49:00,67,915,2,9398
65016,2023-06-20 02:42:00,27,493,1,9398
65017,2023-06-30 22:01:00,98,932,6,9398
65018,2023-10-24 19:50:00,75,768,1,9398
65019,2023-12-29 20:04:00,1,855,9,9398
65020,2024-02-15 02:40:00,15,132,1,9398
65021,2024-02-18 21:24:00,19,53,10,9398
65022,2024-08-28 21:02:00,93,75,2,9398
65023,2024-10-22 12:17:00,93,464,8,9398
65024,2023-02-05 04:54:00,56,183,4,9399
65025,2023-03-08 16:47:00,61,67,5,9399
65026,2023-03-26 18:36:00,16,495,10,9399
65027,2023-06-11 21:14:00,71,62,3,9399
65028,2023-07-02 20:50:00,16,831,2,9399
65029,2023-09-26 02:14:00,92,388,6,9399
65030,2023-10-20 07:10:00,35,835,8,9399
65031,2024-03-16 21:58:00,81,909,6,9399
65032,2024-04-18 15:21:00,84,662,10,9399
65033,2024-11-17 10:44:00,65,72,1,9399
65034,2023-01-11 15:24:00,12,457,2,9400
65035,2023-01-27 20:00:00,30,987,3,9400
65036,2023-05-05 05:04:00,3,751,9,9400
65037,2023-05-25 18:07:00,73,100,7,9400
65038,2023-06-02 10:50:00,83,859,2,9400
65039,2023-06-12 08:44:00,4,877,7,9400
65040,2023-11-25 04:02:00,19,379,7,9400
65041,2024-11-30 17:17:00,17,85,8,9400
65042,2023-08-19 07:33:00,53,42,8,9401
65043,2023-11-04 00:36:00,65,755,1,9401
65044,2023-11-13 02:56:00,8,868,8,9401
65045,2023-11-14 01:08:00,55,70,1,9401
65046,2024-01-19 05:48:00,85,289,1,9401
65047,2024-01-19 12:04:00,43,202,5,9401
65048,2024-02-15 02:56:00,57,653,10,9401
65049,2024-03-23 21:06:00,90,280,2,9401
65050,2024-11-15 04:55:00,11,665,8,9401
65051,2023-03-25 19:11:00,77,62,6,9402
65052,2023-08-29 03:26:00,94,739,10,9402
65053,2023-12-30 17:02:00,5,722,10,9402
65054,2024-02-20 01:31:00,15,585,1,9402
65055,2024-03-07 08:52:00,76,648,3,9402
65056,2024-08-27 23:54:00,9,282,9,9402
65057,2023-03-25 12:35:00,26,681,6,9403
65058,2023-07-02 18:06:00,54,436,2,9403
65059,2024-04-16 06:08:00,49,412,3,9403
65060,2024-04-28 10:53:00,84,545,5,9403
65061,2024-09-26 10:40:00,30,306,6,9403
65062,2023-01-24 21:41:00,82,71,9,9404
65063,2023-03-23 03:25:00,13,57,7,9405
65064,2023-10-04 05:48:00,69,259,4,9405
65065,2024-07-15 12:40:00,22,29,1,9405
65066,2024-12-14 12:19:00,27,321,7,9405
65067,2023-01-01 17:55:00,18,873,5,9406
65068,2023-03-01 05:01:00,1,749,8,9406
65069,2023-08-19 08:53:00,9,566,10,9406
65070,2023-08-29 01:07:00,47,44,5,9406
65071,2023-10-13 22:31:00,43,768,1,9406
65072,2023-11-22 17:52:00,63,97,4,9406
65073,2024-01-12 18:08:00,20,209,9,9406
65074,2024-02-26 21:58:00,47,611,1,9406
65075,2024-03-26 14:26:00,33,881,5,9406
65076,2024-09-27 13:04:00,95,219,7,9406
65077,2024-12-04 03:59:00,78,192,9,9406
65078,2023-01-23 18:18:00,68,654,7,9407
65079,2023-04-08 08:56:00,94,727,7,9407
65080,2024-03-05 16:47:00,62,990,1,9407
65081,2024-06-26 18:57:00,13,755,6,9407
65082,2024-09-01 13:55:00,85,593,7,9407
65083,2024-09-05 15:31:00,17,635,4,9407
65084,2023-05-10 01:36:00,72,263,6,9408
65085,2023-08-05 20:29:00,41,538,6,9408
65086,2023-08-29 10:23:00,99,549,4,9408
65087,2023-10-14 22:29:00,96,328,5,9408
65088,2024-03-09 07:11:00,87,629,10,9408
65089,2024-04-27 10:43:00,66,12,5,9408
65090,2024-04-30 23:07:00,82,245,4,9408
65091,2024-05-24 10:06:00,85,868,6,9408
65092,2023-02-25 16:17:00,55,521,4,9409
65093,2023-04-06 19:16:00,72,599,8,9409
65094,2023-09-30 19:09:00,98,999,4,9409
65095,2023-10-18 06:22:00,8,956,7,9409
65096,2023-12-02 03:57:00,58,352,8,9409
65097,2024-12-26 07:04:00,80,159,6,9409
65098,2023-04-28 20:26:00,33,451,10,9410
65099,2023-10-05 14:42:00,36,903,8,9410
65100,2024-05-14 04:24:00,52,869,9,9410
65101,2024-06-29 08:15:00,88,449,7,9410
65102,2024-09-04 23:33:00,37,489,5,9410
65103,2024-11-30 23:10:00,1,39,4,9410
65104,2024-12-18 03:16:00,96,692,9,9410
65105,2024-12-19 15:08:00,81,85,5,9410
65106,2023-05-16 17:45:00,5,461,6,9411
65107,2023-02-11 16:13:00,77,374,5,9412
65108,2023-07-18 16:31:00,16,444,8,9412
65109,2023-09-11 13:19:00,20,995,3,9412
65110,2024-03-03 14:58:00,50,914,7,9412
65111,2024-03-06 09:10:00,60,10,4,9412
65112,2024-07-21 21:27:00,35,331,2,9412
65113,2023-04-13 05:18:00,44,928,7,9413
65114,2023-04-27 14:30:00,36,756,7,9413
65115,2023-06-14 10:54:00,71,799,8,9413
65116,2023-07-15 07:20:00,12,509,10,9413
65117,2023-07-20 21:29:00,14,827,2,9413
65118,2023-12-29 21:43:00,60,485,5,9413
65119,2024-04-10 08:23:00,63,179,9,9413
65120,2024-04-27 10:35:00,40,353,9,9413
65121,2024-05-11 17:37:00,51,202,8,9413
65122,2024-08-15 23:52:00,28,591,2,9413
65123,2024-10-21 23:24:00,65,537,5,9413
65124,2024-12-10 02:18:00,92,785,9,9413
65125,2024-12-29 07:23:00,57,909,2,9413
65126,2023-03-14 17:02:00,42,158,10,9414
65127,2024-01-12 09:10:00,77,876,6,9414
65128,2023-08-14 02:19:00,30,787,3,9415
65129,2024-02-25 11:40:00,88,6,7,9415
65130,2024-06-16 05:17:00,4,383,9,9415
65131,2024-12-06 04:22:00,33,241,4,9415
65132,2023-03-21 04:08:00,54,263,4,9416
65133,2023-06-29 13:13:00,53,566,9,9416
65134,2024-03-29 23:48:00,92,895,9,9416
65135,2024-09-13 04:28:00,49,614,9,9416
65136,2024-11-22 01:05:00,55,550,5,9416
65137,2024-12-06 17:42:00,60,36,7,9416
65138,2024-12-12 16:13:00,62,768,8,9416
65139,2023-01-12 11:28:00,83,442,9,9417
65140,2023-08-16 13:50:00,58,476,3,9417
65141,2023-09-05 12:37:00,5,401,3,9417
65142,2023-11-06 20:08:00,18,7,3,9417
65143,2023-11-11 16:54:00,67,492,7,9417
65144,2024-01-11 00:08:00,9,493,9,9417
65145,2024-03-19 14:09:00,70,605,1,9417
65146,2024-06-24 06:48:00,86,502,5,9417
65147,2024-11-02 12:22:00,77,721,8,9417
65148,2023-01-28 08:43:00,97,191,4,9418
65149,2023-03-19 10:38:00,69,269,4,9418
65150,2023-04-08 16:01:00,25,984,8,9418
65151,2023-05-25 01:31:00,52,121,2,9418
65152,2023-05-27 08:48:00,54,788,3,9418
65153,2023-07-22 17:47:00,80,919,2,9418
65154,2023-11-02 06:21:00,83,237,9,9418
65155,2024-02-19 20:07:00,38,759,9,9418
65156,2024-08-20 12:58:00,74,528,8,9418
65157,2024-10-05 18:07:00,84,594,9,9418
65158,2023-02-05 07:35:00,4,881,1,9419
65159,2023-02-06 19:14:00,60,622,6,9419
65160,2023-05-16 19:40:00,46,422,10,9419
65161,2024-01-03 11:50:00,95,286,4,9419
65162,2024-11-19 11:14:00,60,716,2,9419
65163,2024-02-06 09:19:00,87,655,3,9420
65164,2023-01-23 19:19:00,7,542,4,9421
65165,2023-07-16 15:41:00,34,997,2,9421
65166,2023-07-20 22:50:00,28,591,6,9421
65167,2023-09-19 13:49:00,85,608,10,9421
65168,2024-01-01 20:45:00,17,581,7,9421
65169,2024-01-14 04:50:00,59,742,10,9421
65170,2024-02-14 04:35:00,95,639,10,9421
65171,2024-04-11 16:59:00,53,837,8,9421
65172,2024-06-12 05:22:00,16,965,6,9421
65173,2024-12-12 10:03:00,18,9,6,9421
65174,2024-12-31 21:08:00,6,206,8,9421
65175,2023-11-07 04:22:00,22,799,8,9422
65176,2024-08-12 14:20:00,5,99,5,9422
65177,2023-07-22 02:08:00,49,908,4,9423
65178,2023-10-04 13:42:00,1,753,2,9423
65179,2024-06-29 17:46:00,76,26,2,9423
65180,2024-11-16 13:46:00,76,393,7,9423
65181,2023-01-24 05:37:00,63,526,7,9424
65182,2023-01-29 05:55:00,59,752,5,9424
65183,2023-03-17 06:14:00,33,428,9,9424
65184,2023-03-28 12:49:00,86,790,6,9424
65185,2023-04-03 22:20:00,11,629,7,9424
65186,2023-06-11 15:28:00,54,315,7,9424
65187,2023-10-11 21:15:00,40,381,2,9424
65188,2023-12-31 00:20:00,48,117,6,9424
65189,2024-03-03 16:56:00,33,488,3,9424
65190,2024-06-11 06:21:00,15,337,3,9424
65191,2024-09-04 11:57:00,75,890,5,9424
65192,2024-09-11 23:12:00,94,675,9,9424
65193,2024-12-21 21:44:00,17,225,1,9424
65194,2023-04-09 10:35:00,74,595,7,9425
65195,2023-10-25 23:18:00,86,970,7,9425
65196,2023-12-12 14:50:00,60,487,7,9425
65197,2023-12-20 13:38:00,31,928,3,9425
65198,2024-02-01 23:46:00,79,695,6,9425
65199,2024-05-25 14:14:00,81,354,10,9425
65200,2024-10-19 18:23:00,77,514,10,9425
65201,2023-03-02 22:23:00,98,602,9,9426
65202,2023-04-19 12:53:00,7,384,10,9426
65203,2023-08-18 10:52:00,48,68,7,9426
65204,2023-09-14 22:49:00,7,872,6,9426
65205,2023-10-04 11:45:00,73,782,4,9426
65206,2023-10-17 01:49:00,3,194,3,9426
65207,2023-10-25 17:23:00,21,428,4,9426
65208,2023-10-27 15:08:00,90,861,9,9426
65209,2024-01-09 20:12:00,8,911,9,9426
65210,2024-10-10 14:56:00,84,510,2,9426
65211,2023-07-18 12:09:00,47,546,9,9427
65212,2023-08-26 09:56:00,93,197,6,9427
65213,2023-11-06 17:40:00,7,431,3,9427
65214,2024-02-26 09:16:00,24,391,9,9427
65215,2024-05-26 05:00:00,53,741,7,9427
65216,2024-06-12 10:42:00,25,539,10,9427
65217,2024-09-10 23:14:00,50,234,2,9427
65218,2024-12-20 03:08:00,6,704,9,9427
65219,2023-10-14 02:14:00,34,446,5,9428
65220,2023-11-27 15:44:00,22,218,6,9428
65221,2024-05-12 05:04:00,77,112,3,9428
65222,2024-06-17 18:55:00,42,418,8,9428
65223,2024-08-15 19:25:00,46,531,2,9428
65224,2024-12-14 15:28:00,91,733,7,9428
65225,2023-08-02 07:53:00,99,502,3,9429
65226,2023-08-15 00:47:00,75,609,5,9429
65227,2023-08-29 02:16:00,51,201,3,9429
65228,2023-11-04 19:04:00,31,443,9,9429
65229,2024-07-09 15:58:00,79,230,2,9429
65230,2024-07-20 00:49:00,84,594,8,9429
65231,2024-10-29 16:27:00,4,332,1,9429
65232,2023-07-03 03:12:00,67,980,7,9430
65233,2023-01-30 04:23:00,9,422,8,9431
65234,2023-05-19 07:54:00,43,559,3,9431
65235,2023-06-05 21:57:00,64,916,4,9431
65236,2023-06-10 19:48:00,7,106,2,9431
65237,2023-12-04 12:43:00,1,820,8,9431
65238,2024-02-26 02:25:00,3,447,9,9431
65239,2024-02-26 12:02:00,1,84,7,9431
65240,2024-05-03 04:15:00,10,900,10,9431
65241,2024-06-18 08:22:00,82,158,9,9431
65242,2024-07-17 08:56:00,83,77,10,9431
65243,2023-06-06 00:33:00,85,36,3,9432
65244,2023-07-09 00:03:00,4,961,10,9432
65245,2023-11-12 16:22:00,40,196,7,9432
65246,2024-03-01 02:17:00,96,573,6,9432
65247,2023-12-11 21:56:00,18,748,8,9433
65248,2024-09-20 12:44:00,78,176,9,9433
65249,2023-06-17 17:33:00,2,860,4,9434
65250,2023-07-11 06:30:00,45,366,9,9434
65251,2023-11-19 22:36:00,83,746,2,9434
65252,2024-01-21 17:58:00,72,761,1,9434
65253,2024-01-22 13:19:00,26,604,3,9434
65254,2024-02-14 13:11:00,41,904,5,9434
65255,2024-03-08 04:42:00,37,893,6,9434
65256,2024-06-14 05:50:00,10,453,6,9434
65257,2024-08-08 22:26:00,47,29,6,9434
65258,2024-11-16 13:46:00,38,717,7,9434
65259,2023-01-16 18:26:00,3,103,3,9435
65260,2023-03-04 08:28:00,40,298,9,9435
65261,2023-03-12 19:13:00,73,969,8,9435
65262,2023-11-27 18:01:00,87,563,1,9435
65263,2023-12-26 18:19:00,27,155,7,9435
65264,2024-04-04 17:57:00,34,92,5,9435
65265,2024-10-09 12:51:00,68,580,10,9435
65266,2023-01-21 14:25:00,29,459,3,9436
65267,2023-01-25 21:18:00,52,937,2,9436
65268,2023-03-27 23:54:00,45,371,7,9436
65269,2023-08-25 20:04:00,5,390,3,9436
65270,2023-09-21 04:17:00,4,562,6,9436
65271,2023-12-21 08:01:00,91,2,9,9436
65272,2024-01-05 03:36:00,71,313,8,9436
65273,2024-03-13 12:59:00,10,784,2,9436
65274,2024-04-11 11:19:00,18,593,5,9436
65275,2024-04-21 15:55:00,67,184,7,9436
65276,2024-08-10 11:44:00,12,687,4,9436
65277,2023-03-01 09:10:00,41,951,2,9437
65278,2023-03-19 02:42:00,75,664,6,9437
65279,2023-03-24 14:50:00,30,903,7,9437
65280,2023-04-14 16:30:00,93,42,5,9437
65281,2023-11-18 13:49:00,70,331,6,9437
65282,2023-09-02 09:11:00,70,539,9,9438
65283,2023-09-24 17:26:00,36,764,8,9438
65284,2023-11-29 22:17:00,28,308,9,9438
65285,2023-12-09 08:31:00,59,855,10,9438
65286,2024-04-14 01:44:00,67,621,7,9438
65287,2024-05-26 11:33:00,55,890,8,9438
65288,2024-05-28 04:11:00,78,273,5,9438
65289,2024-06-12 09:57:00,89,842,5,9438
65290,2024-08-25 04:03:00,8,574,10,9438
65291,2024-08-27 16:16:00,66,356,5,9438
65292,2024-10-05 21:44:00,58,531,4,9438
65293,2023-02-04 07:16:00,34,749,6,9439
65294,2023-03-16 20:06:00,32,583,6,9439
65295,2023-06-03 16:49:00,49,998,9,9439
65296,2023-09-23 17:04:00,44,627,4,9439
65297,2023-12-13 04:40:00,67,147,9,9439
65298,2024-04-07 01:03:00,25,909,9,9439
65299,2023-01-31 20:06:00,97,528,10,9440
65300,2023-02-02 05:02:00,42,41,3,9440
65301,2023-03-19 15:09:00,90,173,8,9440
65302,2023-06-26 04:25:00,41,97,6,9440
65303,2023-07-16 01:09:00,23,462,5,9440
65304,2023-10-29 11:56:00,55,302,2,9440
65305,2024-03-09 09:43:00,40,871,4,9440
65306,2024-07-10 19:46:00,97,78,1,9440
65307,2024-09-10 23:01:00,63,202,4,9440
65308,2024-12-17 21:23:00,2,788,1,9440
65309,2023-01-26 08:11:00,91,557,2,9441
65310,2023-01-30 17:40:00,39,336,6,9441
65311,2023-09-10 18:47:00,88,683,9,9441
65312,2024-05-01 13:33:00,16,290,8,9441
65313,2024-07-25 18:04:00,86,388,2,9441
65314,2024-10-29 00:22:00,28,646,2,9441
65315,2023-07-12 22:59:00,11,226,7,9442
65316,2024-03-30 11:35:00,76,262,5,9442
65317,2024-06-05 00:43:00,8,870,9,9442
65318,2024-07-21 18:00:00,12,323,8,9442
65319,2024-08-29 16:23:00,3,870,7,9442
65320,2023-01-11 16:46:00,93,164,1,9443
65321,2023-07-11 23:25:00,86,441,4,9443
65322,2023-07-17 17:30:00,68,155,6,9443
65323,2023-09-16 01:10:00,54,615,3,9443
65324,2024-02-09 03:15:00,14,974,9,9443
65325,2024-03-15 10:26:00,2,268,1,9443
65326,2024-03-16 15:44:00,63,852,10,9443
65327,2024-09-14 22:59:00,89,589,3,9443
65328,2024-10-12 00:17:00,48,102,8,9443
65329,2024-10-12 15:41:00,84,973,8,9443
65330,2024-10-24 05:20:00,32,137,7,9443
65331,2023-01-26 00:23:00,80,43,5,9444
65332,2023-02-16 00:08:00,74,896,10,9444
65333,2023-06-30 09:29:00,18,715,6,9444
65334,2023-07-07 15:02:00,78,40,3,9444
65335,2023-12-13 09:51:00,16,709,4,9444
65336,2023-12-20 01:31:00,73,275,2,9444
65337,2024-10-26 21:59:00,71,109,8,9444
65338,2023-06-10 03:47:00,38,216,7,9445
65339,2023-09-25 08:35:00,79,454,3,9445
65340,2024-04-04 15:15:00,63,668,8,9445
65341,2024-07-02 11:05:00,77,162,10,9445
65342,2024-07-21 11:58:00,99,660,1,9445
65343,2024-11-03 18:47:00,21,749,5,9445
65344,2024-12-15 22:37:00,61,868,6,9445
65345,2023-04-15 07:49:00,78,402,9,9446
65346,2023-07-06 07:40:00,50,597,2,9446
65347,2024-04-02 12:29:00,16,874,9,9446
65348,2024-04-06 16:35:00,22,945,1,9446
65349,2024-07-16 23:55:00,2,263,2,9446
65350,2023-04-12 17:23:00,82,265,4,9447
65351,2023-10-01 09:54:00,31,352,4,9447
65352,2024-08-20 19:37:00,60,397,1,9447
65353,2024-09-25 02:15:00,20,498,4,9447
65354,2024-11-26 00:12:00,76,757,10,9447
65355,2023-02-11 15:36:00,66,598,7,9448
65356,2023-07-15 07:35:00,83,489,3,9448
65357,2023-08-17 17:08:00,36,674,7,9448
65358,2023-11-03 06:59:00,74,472,4,9448
65359,2024-02-25 21:28:00,7,106,2,9448
65360,2023-11-29 12:14:00,20,773,7,9449
65361,2024-02-06 22:19:00,77,556,10,9449
65362,2023-05-03 21:55:00,62,825,6,9450
65363,2024-01-06 02:04:00,78,441,7,9450
65364,2024-04-27 09:54:00,15,862,6,9450
65365,2023-02-10 15:59:00,57,677,3,9451
65366,2023-03-05 00:20:00,30,60,6,9451
65367,2023-06-19 01:10:00,79,553,3,9451
65368,2023-07-23 12:33:00,25,641,4,9451
65369,2023-08-15 09:40:00,78,810,5,9451
65370,2023-08-27 02:50:00,39,216,5,9451
65371,2023-11-29 17:58:00,78,729,7,9451
65372,2023-04-09 09:30:00,39,174,1,9452
65373,2023-12-22 22:12:00,68,591,6,9452
65374,2024-02-01 13:13:00,7,54,6,9452
65375,2024-03-25 13:42:00,63,761,4,9452
65376,2023-03-03 19:31:00,80,986,9,9453
65377,2023-10-03 23:09:00,34,492,10,9453
65378,2024-02-25 22:12:00,57,951,8,9453
65379,2024-05-08 05:09:00,62,916,3,9453
65380,2024-06-22 00:43:00,24,611,9,9453
65381,2024-06-26 04:09:00,22,745,10,9453
65382,2024-09-06 14:24:00,5,258,7,9453
65383,2024-10-12 11:24:00,26,198,8,9453
65384,2024-11-22 10:43:00,75,597,2,9453
65385,2024-12-16 22:19:00,46,401,3,9453
65386,2023-08-29 06:48:00,1,600,10,9454
65387,2023-12-14 12:24:00,19,171,10,9454
65388,2024-07-13 04:16:00,58,230,6,9454
65389,2024-08-20 08:33:00,7,566,9,9454
65390,2024-10-27 00:42:00,48,407,8,9454
65391,2024-11-12 01:50:00,2,159,8,9454
65392,2024-12-28 07:32:00,60,139,1,9454
65393,2023-03-15 04:43:00,5,44,3,9455
65394,2023-08-21 14:29:00,97,152,10,9455
65395,2023-09-22 19:12:00,5,510,2,9455
65396,2024-01-02 09:36:00,12,536,2,9455
65397,2024-03-01 12:32:00,59,597,9,9455
65398,2024-11-11 09:34:00,9,110,2,9455
65399,2023-05-28 14:30:00,80,250,3,9456
65400,2023-06-11 12:09:00,22,437,6,9456
65401,2023-11-18 12:46:00,49,667,2,9456
65402,2023-12-31 15:13:00,65,264,1,9456
65403,2024-06-21 21:18:00,41,52,2,9456
65404,2023-09-17 14:30:00,50,81,8,9457
65405,2023-11-04 02:37:00,92,255,7,9457
65406,2023-11-19 07:46:00,78,897,1,9457
65407,2023-12-12 10:33:00,20,793,5,9457
65408,2023-12-25 19:14:00,84,501,7,9457
65409,2024-07-08 16:42:00,18,142,10,9457
65410,2023-04-15 14:16:00,12,113,9,9458
65411,2023-07-14 19:53:00,21,111,9,9458
65412,2023-05-21 08:06:00,20,818,2,9459
65413,2023-08-01 07:41:00,71,303,8,9459
65414,2023-08-30 15:06:00,98,326,9,9459
65415,2023-10-11 13:50:00,10,544,2,9459
65416,2023-11-20 14:50:00,75,754,7,9459
65417,2023-11-25 22:27:00,94,663,4,9459
65418,2024-01-28 13:28:00,34,799,3,9459
65419,2024-01-30 20:55:00,93,615,9,9459
65420,2024-02-05 01:40:00,78,327,6,9459
65421,2024-05-08 23:25:00,54,398,7,9459
65422,2024-07-29 03:31:00,51,324,10,9459
65423,2024-09-08 08:58:00,23,182,8,9459
65424,2024-12-07 21:13:00,22,684,6,9459
65425,2024-11-25 17:07:00,68,470,5,9460
65426,2023-03-03 22:08:00,29,919,1,9461
65427,2023-08-13 07:40:00,29,943,4,9461
65428,2023-09-06 08:35:00,28,555,8,9461
65429,2023-10-19 07:48:00,93,306,4,9461
65430,2023-12-06 21:18:00,70,566,6,9461
65431,2024-08-13 07:00:00,37,706,1,9461
65432,2024-11-13 22:40:00,99,830,7,9461
65433,2024-12-15 12:49:00,92,219,2,9461
65434,2024-12-16 20:09:00,16,805,2,9461
65435,2024-02-27 02:43:00,62,761,9,9462
65436,2023-01-09 16:35:00,76,330,9,9463
65437,2023-03-24 06:24:00,17,619,1,9463
65438,2023-03-24 22:32:00,62,145,9,9463
65439,2023-06-11 09:13:00,71,177,8,9463
65440,2023-07-29 14:48:00,95,68,4,9463
65441,2023-10-10 08:04:00,67,253,2,9463
65442,2023-10-11 19:12:00,76,543,7,9463
65443,2024-05-20 04:18:00,75,407,4,9463
65444,2024-06-09 17:49:00,29,710,9,9463
65445,2024-08-12 08:18:00,22,573,3,9463
65446,2024-08-12 15:51:00,31,213,7,9463
65447,2024-10-03 12:37:00,68,415,2,9463
65448,2023-02-21 07:59:00,31,611,6,9464
65449,2023-12-02 08:19:00,38,181,8,9464
65450,2024-09-18 17:17:00,57,360,3,9465
65451,2023-07-01 11:58:00,61,329,5,9466
65452,2024-03-07 07:45:00,2,667,5,9466
65453,2024-03-26 04:47:00,82,414,7,9466
65454,2024-04-12 19:35:00,28,939,1,9466
65455,2023-03-23 02:55:00,57,55,10,9467
65456,2023-07-19 10:07:00,8,523,4,9468
65457,2023-09-20 06:55:00,74,753,10,9468
65458,2023-11-03 04:12:00,60,186,5,9468
65459,2024-04-28 16:28:00,80,933,3,9468
65460,2023-02-23 11:44:00,4,299,2,9469
65461,2023-08-11 07:38:00,33,968,3,9469
65462,2024-04-05 16:58:00,50,836,10,9469
65463,2024-05-06 14:25:00,5,298,8,9469
65464,2024-08-10 16:42:00,50,928,4,9469
65465,2024-10-07 10:28:00,83,559,4,9469
65466,2024-12-14 08:52:00,37,177,4,9469
65467,2024-12-23 16:07:00,9,969,7,9469
65468,2024-12-31 12:56:00,40,379,1,9469
65469,2023-04-18 10:18:00,90,265,9,9470
65470,2023-09-01 12:52:00,33,751,9,9470
65471,2024-03-29 08:39:00,34,474,8,9470
65472,2024-07-05 04:19:00,65,320,9,9470
65473,2023-04-06 20:53:00,19,119,5,9471
65474,2024-01-25 01:59:00,23,379,2,9471
65475,2024-02-10 17:38:00,28,217,1,9471
65476,2024-06-17 14:39:00,55,748,8,9471
65477,2024-12-07 20:26:00,8,76,8,9472
65478,2024-04-30 23:15:00,91,574,10,9473
65479,2024-09-14 10:54:00,47,877,2,9473
65480,2024-09-23 07:06:00,31,177,6,9473
65481,2023-01-20 19:50:00,74,684,5,9474
65482,2023-03-13 08:32:00,55,506,2,9474
65483,2023-05-17 13:07:00,3,281,10,9474
65484,2023-05-25 04:57:00,90,696,10,9474
65485,2023-05-31 20:29:00,38,808,7,9474
65486,2023-06-07 15:02:00,64,966,7,9474
65487,2024-03-04 02:06:00,51,224,6,9474
65488,2024-03-16 23:51:00,39,897,2,9474
65489,2024-03-21 06:22:00,73,604,7,9474
65490,2024-04-19 10:11:00,12,155,4,9474
65491,2024-04-24 18:31:00,84,888,6,9474
65492,2024-12-19 23:19:00,2,464,1,9474
65493,2023-04-23 14:41:00,77,798,2,9475
65494,2023-06-16 23:00:00,83,806,8,9475
65495,2023-07-17 22:27:00,26,429,2,9475
65496,2024-01-06 15:49:00,27,723,9,9475
65497,2024-07-03 01:46:00,7,962,8,9475
65498,2024-07-19 05:19:00,7,819,8,9475
65499,2024-08-04 01:28:00,54,62,5,9475
65500,2024-08-20 18:38:00,98,975,2,9475
65501,2024-09-27 08:05:00,62,807,6,9475
65502,2024-10-21 05:05:00,78,146,2,9475
65503,2024-11-05 18:49:00,13,812,6,9475
65504,2023-01-16 06:11:00,41,872,3,9476
65505,2023-06-19 19:26:00,52,869,1,9476
65506,2023-07-09 20:31:00,60,188,8,9476
65507,2024-01-02 06:20:00,8,115,7,9476
65508,2024-04-09 10:26:00,80,514,3,9476
65509,2024-05-02 08:23:00,90,690,5,9476
65510,2024-10-01 07:05:00,77,759,7,9476
65511,2024-12-22 15:17:00,24,506,4,9476
65512,2023-05-22 11:18:00,9,885,9,9477
65513,2023-05-23 19:53:00,4,499,5,9477
65514,2023-10-03 01:20:00,94,673,3,9477
65515,2024-05-14 00:30:00,92,798,6,9477
65516,2023-08-03 08:34:00,66,4,7,9478
65517,2023-08-29 13:05:00,94,342,5,9478
65518,2023-09-03 01:13:00,41,232,10,9478
65519,2024-01-21 15:55:00,83,183,6,9478
65520,2024-07-09 06:34:00,42,747,8,9478
65521,2024-09-13 02:24:00,5,802,10,9478
65522,2024-09-13 14:33:00,80,141,6,9478
65523,2023-03-03 07:54:00,27,945,8,9479
65524,2023-04-18 10:06:00,68,393,1,9479
65525,2023-12-27 19:40:00,4,230,4,9479
65526,2024-10-17 19:14:00,1,586,3,9479
65527,2024-11-28 21:27:00,67,263,2,9479
65528,2023-01-21 11:17:00,55,521,2,9480
65529,2024-07-19 16:05:00,8,531,6,9480
65530,2024-10-10 21:13:00,31,753,8,9480
65531,2024-11-23 03:09:00,44,371,3,9480
65532,2023-01-07 15:10:00,96,71,6,9481
65533,2023-01-21 05:32:00,90,778,6,9481
65534,2023-04-11 06:09:00,50,393,3,9481
65535,2023-08-07 12:48:00,68,276,5,9481
65536,2023-09-21 05:50:00,10,195,3,9481
65537,2023-11-15 19:46:00,8,360,5,9481
65538,2023-12-16 01:49:00,80,785,7,9481
65539,2023-12-22 02:25:00,80,912,9,9481
65540,2024-03-22 20:44:00,49,616,10,9481
65541,2024-05-31 04:19:00,41,255,2,9481
65542,2024-06-02 20:37:00,61,665,3,9481
65543,2024-10-01 06:38:00,61,416,8,9481
65544,2024-12-15 15:54:00,42,25,2,9482
65545,2023-01-31 20:54:00,19,663,6,9483
65546,2023-07-04 02:14:00,77,237,10,9483
65547,2023-10-05 09:21:00,26,682,6,9483
65548,2023-12-01 16:28:00,71,434,8,9483
65549,2024-02-20 23:15:00,10,890,1,9483
65550,2024-03-24 10:17:00,2,876,9,9483
65551,2024-05-20 14:48:00,86,161,8,9483
65552,2024-05-27 02:16:00,17,702,7,9483
